id,title,year,url,user_score,votes
288068,Steven Universe: Beach-A-Palooza Card Battling Game,2020,/boardgame/288068/steven-universe-beach-palooza-card-battling-game,6.80,61
238041,CLUE: The Legend of Zelda,2017,/boardgame/238041/clue-legend-zelda,6.68,60
162022,6 nimmt! Schnupperspiel,1994,/boardgame/162022/6-nimmt-schnupperspiel,7.09,35
217229,Ubongo Junior 3-D,2017,/boardgame/217229/ubongo-junior-3-d,6.70,50
321684,Volterra,2020,/boardgame/321684/volterra,6.84,34
275738,Knitting: The Card Game,2019,/boardgame/275738/knitting-card-game,7.35,33
355735,Hungry Monkey,2022,/boardgame/355735/hungry-monkey,7.32,33
121322,Knights of Ten,2012,/boardgame/121322/knights-ten,6.99,56
142996,Dragon vs Bear: China vs Russia in the 21st Century,2014,/boardgame/142996/dragon-vs-bear-china-vs-russia-21st-century,6.86,37
302725,Rory's Story Cubes: Star Wars,2020,/boardgame/302725/rorys-story-cubes-star-wars,7.02,36
343133,Dictopia,2022,/boardgame/343133/dictopia,7.24,31
319288,Five Nights at Freddy's: Survive 'Til 6AM,2020,/boardgame/319288/five-nights-freddys-survive-til-6am,6.53,60
335451,Cthulhu Wars: Duel – Extinction,2022,/boardgame/335451/cthulhu-wars-duel-extinction,7.18,34
284003,Sunflower Valley: A Tile-Laying Game,2019,/boardgame/284003/sunflower-valley-tile-laying-game,6.83,45
226,Isi,1999,/boardgame/226/isi,6.60,43
156023,El Cinéfilo,2013,/boardgame/156023/el-cinefilo,6.33,75
203421,Ankh,2016,/boardgame/203421/ankh,6.10,86
130223,Auf die Nüsse!,2012,/boardgame/130223/auf-die-nusse,6.03,81
152985,Omertà: Clan ohne Plan,2013,/boardgame/152985/omerta-clan-ohne-plan,7.21,33
235867,Unicorn Glitterluck: A Party for Rosalie,2017,/boardgame/235867/unicorn-glitterluck-party-rosalie,6.11,91
115370,Cuttle,/A,/boardgame/115370/cuttle,7.73,43
150623,Flippin' Fruit,2014,/boardgame/150623/flippin-fruit,6.76,40
194640,Under My Bed,2016,/boardgame/194640/under-my-bed,6.00,103
282216,Wolves of Mercia,2019,/boardgame/282216/wolves-mercia,6.77,74
5162,Chinese Chess,1981,/boardgame/5162/chinese-chess,6.09,98
107173,Stalag 17,2011,/boardgame/107173/stalag-17,5.87,213
282390,Tattoo Brawl,2019,/boardgame/282390/tattoo-brawl,7.28,52
223455,Terra-017,2017,/boardgame/223455/terra-017,6.91,70
342545,Stichtag,2021,/boardgame/342545/stichtag,6.79,40
319794,Timeline: Chile,2020,/boardgame/319794/timeline-chile,7.10,33
354342,Marvel Mayhem,2021,/boardgame/354342/marvel-mayhem,6.96,42
164022,On to Paris 1870-1871: The Franco-Prussian War,2016,/boardgame/164022/paris-1870-1871-franco-prussian-war,7.02,45
209225,Vikingjarl,2020,/boardgame/209225/vikingjarl,7.28,54
9971,Seasons: The Calendar Rummy Game,2004,/boardgame/9971/seasons-calendar-rummy-game,6.23,88
13771,Hellfire Pass,1985,/boardgame/13771/hellfire-pass,6.45,57
328478,Dungeons & Dragons: Dungeon Scrawlers – Heroes of Undermountain,2021,/boardgame/328478/dungeons-dragons-dungeon-scrawlers-heroes-undermou,6.45,63
6611,Battlelines: The Stalingrad Campaign,2003,/boardgame/6611/battlelines-stalingrad-campaign,6.40,64
12142,"The Battle of Austerlitz, December 2, 1805",1980,/boardgame/12142/battle-austerlitz-december-2-1805,6.18,75
7566,The War of the Worlds,1980,/boardgame/7566/war-worlds,6.69,51
298705,Animal Rescue,2020,/boardgame/298705/animal-rescue,6.38,67
89478,Imaginiff: 10th Anniversary Edition,2008,/boardgame/89478/imaginiff-10th-anniversary-edition,6.05,112
67542,Essentia,2010,/boardgame/67542/essentia,7.65,30
132598,Black Swan,2012,/boardgame/132598/black-swan,6.26,66
26306,Vietnam Solitaire,2006,/boardgame/26306/vietnam-solitaire,6.87,44
147465,Scribe's Arena,/A,/boardgame/147465/scribes-arena,6.53,44
10716,Kemps,/A,/boardgame/10716/kemps,6.05,102
244528,The Mysterious Magical Lake,2018,/boardgame/244528/mysterious-magical-lake,6.53,49
37633,Lightning: Poland,2008,/boardgame/37633/lightning-poland,6.07,90
23724,Dragon Chess,2005,/boardgame/23724/dragon-chess,7.18,31
150323,Berserk: Knights and Villains,2013,/boardgame/150323/berserk-knights-and-villains,6.34,67
226502,Gladiator Gauntlet,2017,/boardgame/226502/gladiator-gauntlet,6.96,47
23957,Stand at Mortain,2006,/boardgame/23957/stand-mortain,5.92,151
313876,The Landing: Gallipoli 1915,2020,/boardgame/313876/landing-gallipoli-1915,7.69,32
54073,Fish Stix,2009,/boardgame/54073/fish-stix,6.04,91
84776,Summy,2010,/boardgame/84776/summy,6.53,62
92186,Aether Captains: Pirates and Traders,2011,/boardgame/92186/aether-captains-pirates-and-traders,7.10,35
273349,Draw Your Own Conclusions,2019,/boardgame/273349/draw-your-own-conclusions,6.85,42
199800,Hatflings!,2016,/boardgame/199800/hatflings,6.58,50
202581,Ascendants of Aetheros,2016,/boardgame/202581/ascendants-aetheros,6.27,71
209748,Find Your Seats,2017,/boardgame/209748/find-your-seats,6.33,68
4780,Der Herr der Ringe: Die Zwei Türme – das Kartenspiel,2002,/boardgame/4780/der-herr-der-ringe-die-zwei-turme-das-kartenspiel,5.78,194
172312,Tausch Rausch,2015,/boardgame/172312/tausch-rausch,6.00,93
465,Zankapfel,1993,/boardgame/465/zankapfel,6.30,63
257205,Hasp,2018,/boardgame/257205/hasp,6.64,42
38924,Amerigo,2008,/boardgame/38924/amerigo,5.85,157
1341,Crib Wars,1997,/boardgame/1341/crib-wars,6.03,93
135557,Wizard's Brew,2013,/boardgame/135557/wizards-brew,5.80,163
11763,Campaign for Guadalcanal: Long Lance & Henderson Field,1994,/boardgame/11763/campaign-guadalcanal-long-lance-henderson-field,6.80,38
165627,Rincala,2014,/boardgame/165627/rincala,6.88,36
3979,Wabanti,1974,/boardgame/3979/wabanti,6.04,86
253862,Little Monster That Came For Lunch And Stayed For Tea,2018,/boardgame/253862/little-monster-came-lunch-and-stayed-tea,6.12,88
218637,Dr. Beaker,2017,/boardgame/218637/dr-beaker,5.97,112
22427,Miscellaneous Game Book,/A,/boardgame/22427/miscellaneous-game-book,6.54,41
230130,Forsaken Forest,2018,/boardgame/230130/forsaken-forest,6.66,71
21342,The Great Chili Cookoff,2006,/boardgame/21342/great-chili-cookoff,5.83,184
137596,Der HeidelBÄR: Wald und Wiesen Edition,2013,/boardgame/137596/der-heidelbar-wald-und-wiesen-edition,6.95,31
350689,Wormholes,2022,/boardgame/350689/wormholes,6.98,33
41428,Consensus Movie Edition,2009,/boardgame/41428/consensus-movie-edition,6.82,39
244939,Greedy Dragons,2018,/boardgame/244939/greedy-dragons,6.52,58
260980,Power On!,2018,/boardgame/260980/power,6.36,53
318996,Welcome to Sysifus Corp,2021,/boardgame/318996/welcome-sysifus-corp,8.17,44
158267,Double Feature,2015,/boardgame/158267/double-feature,5.93,185
2716,Suzerain,1993,/boardgame/2716/suzerain,5.94,117
318450,Bios: Mesofauna,2022,/boardgame/318450/bios-mesofauna,8.04,38
140939,Actionworks,2013,/boardgame/140939/actionworks,6.88,41
5346,Skittle-Bowl,1783,/boardgame/5346/skittle-bowl,6.17,88
158487,Dragon Tides,2015,/boardgame/158487/dragon-tides,6.23,81
118051,Spinnengift und Krötenschleim,2012,/boardgame/118051/spinnengift-und-krotenschleim,6.16,79
116402,"Sheep, Dogs and Wolves",2012,/boardgame/116402/sheep-dogs-and-wolves,6.92,38
162680,War of the Worlds,2014,/boardgame/162680/war-worlds,6.65,39
11129,"Krim: von Manstein's Battles for Sevastopol, 1941-1942",1990,/boardgame/11129/krim-von-mansteins-battles-sevastopol-1941-1942,6.43,62
11160,Think: Memo Crime,1997,/boardgame/11160/think-memo-crime,6.06,103
56685,Insula,2009,/boardgame/56685/insula,6.16,104
325237,Fake That!,2020,/boardgame/325237/fake,7.19,30
39530,Element,2008,/boardgame/39530/element,6.69,46
113700,Dash! A whimsical race through Singapore,2012,/boardgame/113700/dash-whimsical-race-through-singapore,6.36,55
13094,Category Game,1994,/boardgame/13094/category-game,6.60,50
57310,Hau La,2009,/boardgame/57310/hau-la,6.13,73
164428,Ultimate Scheme,2016,/boardgame/164428/ultimate-scheme,7.09,44
259715,Contract,2018,/boardgame/259715/contract,7.39,31
17855,Castle Keep,2005,/boardgame/17855/castle-keep,5.63,778
88870,Taiwan Strait Crisis 1950,2011,/boardgame/88870/taiwan-strait-crisis-1950,7.61,30
41878,Coast-to-Coast Rails,2009,/boardgame/41878/coast-coast-rails,6.57,42
39070,Rappakalja Extreme,2008,/boardgame/39070/rappakalja-extreme,6.15,98
12146,Gonnect,2000,/boardgame/12146/gonnect,6.95,36
325815,The Final Light-Year,2021,/boardgame/325815/final-light-year,6.79,35
256792,The Oregon Trail Game: Journey to Willamette Valley,2018,/boardgame/256792/oregon-trail-game-journey-willamette-valley,5.80,223
7378,Sprouts,1967,/boardgame/7378/sprouts,6.04,119
2284,Fight!,2000,/boardgame/2284/fight,5.99,108
220541,Museum Heist,2017,/boardgame/220541/museum-heist,6.12,92
249166,Zoned Out,2020,/boardgame/249166/zoned-out,6.21,70
146152,Flash 10,2013,/boardgame/146152/flash-10,6.09,78
2762,Alpha Playing Cards,1997,/boardgame/2762/alpha-playing-cards,6.92,40
286658,Ausser Rand & Band,2019,/boardgame/286658/ausser-rand-band,6.53,45
2720,Shooting Stars: A Tactical Game of Fighter Combat in Space,1980,/boardgame/2720/shooting-stars-tactical-game-fighter-combat-space,6.46,57
182228,Hordes of Grimoor,2015,/boardgame/182228/hordes-grimoor,6.04,84
10266,"Armati: Rules and Lists for Ancient, Medieval & Renaissance Wargaming",1994,/boardgame/10266/armati-rules-and-lists-ancient-medieval-renaissanc,6.86,36
10038,Fateful Lightning,1994,/boardgame/10038/fateful-lightning,6.95,39
5933,Red Sky Morning,1991,/boardgame/5933/red-sky-morning,6.51,46
337754,Disney It's a Small World Game,2021,/boardgame/337754/disney-its-small-world-game,6.47,68
66695,Sumoku,2010,/boardgame/66695/sumoku,5.95,127
7939,Vector,1970,/boardgame/7939/vector,6.46,48
239452,Judge Dredd: Block War,2018,/boardgame/239452/judge-dredd-block-war,6.96,70
61477,My Kind of Town,2010,/boardgame/61477/my-kind-town,6.19,72
143195,Spell Saga,2019,/boardgame/143195/spell-saga,7.19,31
90002,Meatgrinder: Battle for  Xuân Lộc 1975,2011,/boardgame/90002/meatgrinder-battle-xuan-loc-1975,6.91,38
339741,50 Clues: Dead or Alive,2021,/boardgame/339741/50-clues-dead-or-alive,6.77,37
124918,Raid the Pantry,2012,/boardgame/124918/raid-pantry,7.07,50
100275,C. C. Higgins Rail Pass,2014,/boardgame/100275/c-c-higgins-rail-pass,6.42,55
13742,Void 1.1,2003,/boardgame/13742/void-11,6.87,43
20587,Nuts!,2005,/boardgame/20587/nuts,6.71,38
197928,Dreamwars,2017,/boardgame/197928/dreamwars,6.16,88
204429,More Bloody Nights,2016,/boardgame/204429/more-bloody-nights,6.48,63
301541,Latte Throwdown,2020,/boardgame/301541/latte-throwdown,7.04,56
71889,Third and Long: The Football Card Game,2010,/boardgame/71889/third-and-long-football-card-game,6.58,54
172599,Theomachy: The Ancients,2016,/boardgame/172599/theomachy-ancients,6.24,99
154811,MERCS: Conflict,2014,/boardgame/154811/mercs-conflict,6.05,99
208801,Phobos Rising!,2016,/boardgame/208801/phobos-rising,6.24,73
7708,Hisss,2001,/boardgame/7708/hisss,5.60,1255
206594,Witch Slapped!,2017,/boardgame/206594/witch-slapped,6.67,38
13593,Drive on Damascus,1981,/boardgame/13593/drive-damascus,6.60,48
241323,Letter GO!,2018,/boardgame/241323/letter-go,6.67,42
311031,Five Three Five,2020,/boardgame/311031/five-three-five,6.80,36
324158,Hidden Games: Professor Charlie's world tour,2020,/boardgame/324158/hidden-games-professor-charlies-world-tour,6.70,43
18966,Marvin Marvel's Marvelous Marble Machine,2005,/boardgame/18966/marvin-marvels-marvelous-marble-machine,6.27,60
10308,The Campaigns of Frederick the Great,1993,/boardgame/10308/campaigns-frederick-great,6.25,65
284845,Bananagrams Duel!,2019,/boardgame/284845/bananagrams-duel,6.16,76
3954,Baseball Strategy,1960,/boardgame/3954/baseball-strategy,5.82,220
218459,Think 'n Sync: The Great Minds Think Alike Game,2017,/boardgame/218459/think-n-sync-great-minds-think-alike-game,6.15,87
123915,Anyways,2012,/boardgame/123915/anyways,7.09,33
271027,Agents: Sword and Shield,2018,/boardgame/271027/agents-sword-and-shield,7.04,36
94140,"Mirror, Mirror",2011,/boardgame/94140/mirror-mirror,6.08,81
22336,"Kreuzverhör: Krimi-Kartenspiel für zwei ""Ermittler""",2006,/boardgame/22336/kreuzverhor-krimi-kartenspiel-fur-zwei-ermittler,6.27,59
183528,Captain Black,2015,/boardgame/183528/captain-black,6.24,65
204407,Toire o Yogoshita nowa Dareda?,2016,/boardgame/204407/toire-o-yogoshita-nowa-dareda,6.51,44
931,Corner,1974,/boardgame/931/corner,6.51,47
313100,"Bye, Felicia!",2020,/boardgame/313100/bye-felicia,6.46,46
2096,Caprice,1999,/boardgame/2096/caprice,5.90,139
24079,Katoiz,2004,/boardgame/24079/katoiz,6.64,43
8911,On to Moscow,1994,/boardgame/8911/moscow,6.34,58
38287,Beep! Beep!,2008,/boardgame/38287/beep-beep,5.70,270
32031,Art of War,2007,/boardgame/32031/art-war,7.10,53
19732,Berserker Halflings from the Dungeon of Dragons,2005,/boardgame/19732/berserker-halflings-dungeon-dragons,5.78,182
282229,Turris,2021,/boardgame/282229/turris,7.43,37
6615,Napoleon at Austerlitz,1981,/boardgame/6615/napoleon-austerlitz,6.18,70
19416,Celtic Quest,2005,/boardgame/19416/celtic-quest,6.11,82
204141,Cat Town,2016,/boardgame/204141/cat-town,6.02,122
271447,3 Laws of Robotics,2019,/boardgame/271447/3-laws-robotics,6.17,93
35122,"Yetisburg: Titanic Battles in History, Vol. 1",2008,/boardgame/35122/yetisburg-titanic-battles-history-vol-1,5.73,276
4853,Tripoley,1937,/boardgame/4853/tripoley,5.62,859
232358,Killing Code: Venice Vendetta,2017,/boardgame/232358/killing-code-venice-vendetta,6.88,39
158495,Da Yu: The Flood Conqueror,2014,/boardgame/158495/da-yu-flood-conqueror,6.59,42
183839,Flip a Bird,2015,/boardgame/183839/flip-bird,6.05,98
13960,Pirates & Plunder,2004,/boardgame/13960/pirates-plunder,6.65,43
4196,Fantasy Forest,1980,/boardgame/4196/fantasy-forest,6.10,119
20302,Punch!,2005,/boardgame/20302/punch,6.33,79
200957,NecronomiCORP,2016,/boardgame/200957/necronomicorp,6.62,76
103843,Fandooble,2011,/boardgame/103843/fandooble,6.04,106
145206,The Other Hat Trick,2013,/boardgame/145206/other-hat-trick,6.65,45
291154,Timeline: Brasil,2019,/boardgame/291154/timeline-brasil,7.21,37
625,Business,1998,/boardgame/625/business,6.08,84
200696,1631 Un Empire En Flammes,2016,/boardgame/200696/1631-un-empire-en-flammes,7.13,30
203673,Complicated Board Game the Card Game,2017,/boardgame/203673/complicated-board-game-card-game,6.47,55
166260,Demonslayer: Siege of Mt. Kunlun,2014,/boardgame/166260/demonslayer-siege-mt-kunlun,6.40,68
165737,Flip 9,2014,/boardgame/165737/flip-9,6.06,89
25478,Chattanooga: Gateway to Victory,1975,/boardgame/25478/chattanooga-gateway-victory,7.00,32
256502,Whales Destroying The World,2019,/boardgame/256502/whales-destroying-world,6.11,92
358995,Kaikoro,2022,/boardgame/358995/kaikoro,7.11,33
317859,Forests of Pangaia,2022,/boardgame/317859/forests-pangaia,7.40,39
134069,Alexander's Campaign,2017,/boardgame/134069/alexanders-campaign,6.76,39
146747,TF22: RELOAD!,2013,/boardgame/146747/tf22-reload,6.84,36
242900,Brutus,2017,/boardgame/242900/brutus,6.82,33
36737,Army Ants,2008,/boardgame/36737/army-ants,6.38,56
316915,U.S.S. Freedom,2022,/boardgame/316915/uss-freedom,8.80,34
1304,Credo!: the Game of Dueling Dogmas,1993,/boardgame/1304/credo-game-dueling-dogmas,5.78,234
457,Jumbo Grand Prix,1998,/boardgame/457/jumbo-grand-prix,5.87,132
112532,Feed the ducks,2011,/boardgame/112532/feed-ducks,7.18,39
18248,Diceland: Cyburg,2005,/boardgame/18248/diceland-cyburg,6.90,31
329546,Kiwi Chow Down,2022,/boardgame/329546/kiwi-chow-down,8.69,30
285707,DUBITO,2019,/boardgame/285707/dubito,6.96,36
144959,Meuse Argonne: The Final Offensive,2013,/boardgame/144959/meuse-argonne-final-offensive,7.12,31
249692,Rare Roses,2019,/boardgame/249692/rare-roses,6.77,55
906,Abilene,1983,/boardgame/906/abilene,5.89,145
312904,Conan the Cimmerian: The Tower of the Elephant,2021,/boardgame/312904/conan-cimmerian-tower-elephant,6.68,49
2031,Starship Command,1991,/boardgame/2031/starship-command,6.93,41
111142,Zombie Town,2011,/boardgame/111142/zombie-town,6.12,94
125608,The Current Number of the Beast,2012,/boardgame/125608/current-number-beast,6.06,141
291550,Foto Fish,2020,/boardgame/291550/foto-fish,6.45,59
31412,Dungeon Plungin',2007,/boardgame/31412/dungeon-plungin,7.08,49
150923,Pirates! Card Game,2014,/boardgame/150923/pirates-card-game,6.36,72
17146,Rommel at Bay,1984,/boardgame/17146/rommel-bay,6.73,43
178984,Civicus Dice Game,2015,/boardgame/178984/civicus-dice-game,6.66,44
268802,Timeline: Česko,2018,/boardgame/268802/timeline-cesko,6.81,33
257440,Dungeon Duel,2018,/boardgame/257440/dungeon-duel,7.25,33
21061,Go/Stop,2005,/boardgame/21061/gostop,6.08,79
236827,Vudulhu,2017,/boardgame/236827/vudulhu,6.04,91
12202,Battle of the Atlantic,2000,/boardgame/12202/battle-atlantic,6.61,39
193301,Sail Away,2016,/boardgame/193301/sail-away,5.91,120
258325,Banjooli Xeet (Second Edition),2018,/boardgame/258325/banjooli-xeet-second-edition,6.88,42
19304,Rebels & Redcoats: Volume III,2004,/boardgame/19304/rebels-redcoats-volume-iii,6.62,43
284948,"Dawn of Empire: The Spanish American Naval War in the Atlantic, 1898",2020,/boardgame/284948/dawn-empire-spanish-american-naval-war-atlantic-18,6.71,40
7815,Secrets of the Deep,1991,/boardgame/7815/secrets-deep,6.01,94
7354,"Bomber: A Game of Daylight Bombing of Europe, 1943-1944",1982,/boardgame/7354/bomber-game-daylight-bombing-europe-1943-1944,6.76,47
230488,Hexcalibur,2017,/boardgame/230488/hexcalibur,6.74,41
200871,Hanna Honeybee,2016,/boardgame/200871/hanna-honeybee,6.17,91
187199,MiG Alley: Air War Over Korea 1951,2015,/boardgame/187199/mig-alley-air-war-over-korea-1951,6.59,48
259064,Das Maß aller Dinge,2018,/boardgame/259064/das-mass-aller-dinge,6.65,44
117986,Card Goblins,2012,/boardgame/117986/card-goblins,6.84,52
172557,Pretense,2015,/boardgame/172557/pretense,5.70,317
257994,Trappist One,2018,/boardgame/257994/trappist-one,6.40,64
26604,Forceball,2006,/boardgame/26604/forceball,6.11,89
38637,Age of Scheme: Routes to Riches,2008,/boardgame/38637/age-scheme-routes-riches,5.98,92
266071,Obama Llama 2,2018,/boardgame/266071/obama-llama-2,6.47,56
7650,Battlefield: Europe,1990,/boardgame/7650/battlefield-europe,6.22,94
5725,The Journeys of Paul,1990,/boardgame/5725/journeys-paul,5.97,150
10914,Hannibal: Rome and Carthage in The Second Punic War 219-202 B.C.,1983,/boardgame/10914/hannibal-rome-and-carthage-second-punic-war-219-20,6.88,36
16673,Over the Top: Command Decision Series Game,1990,/boardgame/16673/over-top-command-decision-series-game,7.09,34
6890,The Last Blitzkrieg,1994,/boardgame/6890/last-blitzkrieg,6.77,47
66964,The Last of the Independents,2010,/boardgame/66964/last-independents,6.31,91
289494,Drogi do Rzymu,2020,/boardgame/289494/drogi-do-rzymu,6.58,45
161148,Monsoon Market,2014,/boardgame/161148/monsoon-market,6.17,62
8180,Floriado,2003,/boardgame/8180/floriado,6.12,70
10968,Crash Canyon,1989,/boardgame/10968/crash-canyon,6.20,71
255235,WW2 Deluxe: The War in Europe,2018,/boardgame/255235/ww2-deluxe-war-europe,6.58,39
10611,The Battle for Jerusalem 1967,1977,/boardgame/10611/battle-jerusalem-1967,6.93,35
224011,Gold Armada,2017,/boardgame/224011/gold-armada,5.99,116
248366,Brutality,2019,/boardgame/248366/brutality,7.08,82
313750,Personal Space,2020,/boardgame/313750/personal-space,7.21,33
37477,Osaki ni Shitsurei Shima-su!!,2008,/boardgame/37477/osaki-ni-shitsurei-shima-su,6.09,78
208073,XYbrid,2017,/boardgame/208073/xybrid,6.60,48
284074,Pixel Demon's Realm,2019,/boardgame/284074/pixel-demons-realm,8.17,30
27339,3 Man Chess,2004,/boardgame/27339/3-man-chess,6.75,53
17644,Rebels & Redcoats: Volume II,1995,/boardgame/17644/rebels-redcoats-volume-ii,6.59,45
276280,Spring on a String,2019,/boardgame/276280/spring-string,6.34,58
257045,Murder on the Cosmic Express,2019,/boardgame/257045/murder-cosmic-express,6.25,85
322568,The Gardens,2022,/boardgame/322568/gardens,6.79,39
256170,Schönbrunn,2018,/boardgame/256170/schonbrunn,7.39,34
101668,Time's Up! Green Edition,2011,/boardgame/101668/times-green-edition,6.66,37
144993,Clusterfight!,2014,/boardgame/144993/clusterfight,6.89,43
260037,Composition,2020,/boardgame/260037/composition,8.94,43
221398,Eternal Kings,2019,/boardgame/221398/eternal-kings,8.27,31
35635,Get to the Chopper!!!,2006,/boardgame/35635/get-chopper,6.60,51
192909,Sneaky Cards,2015,/boardgame/192909/sneaky-cards,6.09,113
300090,Rose Ceremony,2020,/boardgame/300090/rose-ceremony,6.14,74
310196,The Original Sherlock Holmes and His Baker Street Irregulars,2021,/boardgame/310196/original-sherlock-holmes-and-his-baker-street-irre,7.24,37
12455,Attila: Scourge O'God,1997,/boardgame/12455/attila-scourge-ogod,6.79,45
26795,Day of the Chariot: Kadesh,2008,/boardgame/26795/day-chariot-kadesh,6.38,64
182172,Allies: Realm of Wonder,2015,/boardgame/182172/allies-realm-wonder,6.34,80
192349,Risky Adventure,2016,/boardgame/192349/risky-adventure,5.66,298
234216,Niwa,2017,/boardgame/234216/niwa,6.79,38
96564,Engage,2011,/boardgame/96564/engage,7.09,39
255618,dude,2018,/boardgame/255618/dude,5.64,427
273007,Rory's Story Cubes: Primal,2019,/boardgame/273007/rorys-story-cubes-primal,6.82,32
803,Dragonhunt,1982,/boardgame/803/dragonhunt,5.79,256
144412,Power Play: Schemes & Skulduggery,2014,/boardgame/144412/power-play-schemes-skulduggery,7.12,39
286939,Clash of the Ardennes,2022,/boardgame/286939/clash-ardennes,7.71,31
218905,L'Arbre,2017,/boardgame/218905/larbre,6.21,63
12189,The Patrons of Venice,2004,/boardgame/12189/patrons-venice,6.59,44
184780,Dark Assembly,2015,/boardgame/184780/dark-assembly,6.70,43
129313,Custer's Final Campaign: 7th Cavalry at Little Bighorn,2012,/boardgame/129313/custers-final-campaign-7th-cavalry-little-bighorn,6.30,69
6086,Okinawa: The Bloodiest Battle of the Pacific Ocean,1979,/boardgame/6086/okinawa-bloodiest-battle-pacific-ocean,6.22,102
158243,Dragon Slayer,2014,/boardgame/158243/dragon-slayer,5.59,1702
39914,Zombiegeddon,2009,/boardgame/39914/zombiegeddon,5.72,236
111855,Lumacorsa,2011,/boardgame/111855/lumacorsa,6.25,77
311020,Marvel Battleworld,2020,/boardgame/311020/marvel-battleworld,6.40,89
299857,Atlantic Wolves,2020,/boardgame/299857/atlantic-wolves,6.99,31
73536,The Chinese Civil War of 1930,2010,/boardgame/73536/chinese-civil-war-1930,6.88,32
258512,Communist Cats,2018,/boardgame/258512/communist-cats,6.62,84
174895,"North Cape: Convoy Battles in the Arctic, 1942-45",2015,/boardgame/174895/north-cape-convoy-battles-arctic-1942-45,7.23,30
153724,Pie Factory,2014,/boardgame/153724/pie-factory,5.68,302
21666,Mad Scientist University,2005,/boardgame/21666/mad-scientist-university,5.78,169
37718,"The Games of War:  A Treasury of Rules for Battles with Toy Soldiers, Ships and Planes",2007,/boardgame/37718/games-war-treasury-rules-battles-toy-soldiers-ship,7.15,31
31770,Joker Marbles,1970,/boardgame/31770/joker-marbles,6.49,65
98780,Aether Captains: The Search,2011,/boardgame/98780/aether-captains-search,6.46,53
142219,All Quiet on the Martian Front,2014,/boardgame/142219/all-quiet-martian-front,6.96,46
102792,Zero,2011,/boardgame/102792/zero,5.76,210
6982,Mission Command Air,2003,/boardgame/6982/mission-command-air,5.75,254
176433,Zombies vs Cheerleaders,2015,/boardgame/176433/zombies-vs-cheerleaders,5.96,116
84864,Insidious Sevens,2010,/boardgame/84864/insidious-sevens,6.28,82
302465,Obsidia,2020,/boardgame/302465/obsidia,7.42,40
230316,Dice of Pirates,2018,/boardgame/230316/dice-pirates,6.13,103
245750,Sonic the Hedgehog: Battle Racers,2018,/boardgame/245750/sonic-hedgehog-battle-racers,6.75,62
185244,Autumn,2015,/boardgame/185244/autumn,6.57,50
7003,The Battle of Britain,1968,/boardgame/7003/battle-britain,6.53,54
264729,Ricochet Poker,2018,/boardgame/264729/ricochet-poker,6.79,33
234834,Apocalypse au Zoo de Carson City,2017,/boardgame/234834/apocalypse-au-zoo-de-carson-city,5.83,229
298017,Treelings,2020,/boardgame/298017/treelings,5.93,139
189218,曼荼羅 (Mandara),2015,/boardgame/189218/mandara,6.92,34
222913,Qwarks,2017,/boardgame/222913/qwarks,6.74,40
35040,Elemental Rift,2008,/boardgame/35040/elemental-rift,6.23,70
8089,X-Machina,2003,/boardgame/8089/x-machina,6.03,94
335872,Sunny Day Sardines,2022,/boardgame/335872/sunny-day-sardines,7.06,30
285892,Boss Quest,2019,/boardgame/285892/boss-quest,6.17,125
248496,Medvěd WRR: Karetní hra,2018,/boardgame/248496/medved-wrr-karetni-hra,6.89,47
204323,Planet Rush,2016,/boardgame/204323/planet-rush,6.81,35
250706,Die Atombombe: The Reich's Bid to Build the Bomb,2019,/boardgame/250706/die-atombombe-reichs-bid-build-bomb,7.13,33
186980,Holdfast: North Africa 1941-42,2016,/boardgame/186980/holdfast-north-africa-1941-42,6.42,65
6008,Ruweisat Ridge: The First Battle of El Alamein,1985,/boardgame/6008/ruweisat-ridge-first-battle-el-alamein,6.24,73
54501,Die Insel der steinernen Wächter,2009,/boardgame/54501/die-insel-der-steinernen-wachter,6.73,49
153939,Tortuga,2014,/boardgame/153939/tortuga,5.72,346
314580,Hamburg,2022,/boardgame/314580/hamburg,6.87,40
7337,Shining Path: The Struggle for Peru,1999,/boardgame/7337/shining-path-struggle-peru,6.95,34
141829,7-Card Slugfest,2013,/boardgame/141829/7-card-slugfest,5.79,229
5723,Shattered States,1990,/boardgame/5723/shattered-states,6.53,47
125547,Grimoire Shuffle,2012,/boardgame/125547/grimoire-shuffle,6.25,64
151972,Village in a Box,2013,/boardgame/151972/village-box,6.06,113
129603,Παλέρμο: Το Μεγάλο Ξεκαθάρισμα,2013,/boardgame/129603/palermo-megalo-3eka8arisma,6.82,37
223286,Bullets and Teeth,2017,/boardgame/223286/bullets-and-teeth,6.30,87
165471,Col-Or-Form,2014,/boardgame/165471/col-or-form,6.32,49
182198,Superfight: The Anime Deck,2015,/boardgame/182198/superfight-anime-deck,6.42,81
4296,Battles & Leaders: A Game of Tactical Level Combat in the American Civil War 1861-1865,1981,/boardgame/4296/battles-leaders-game-tactical-level-combat-america,6.68,51
331549,MiniQuest Adventures,2021,/boardgame/331549/miniquest-adventures,6.17,114
282224,Cinephile,2019,/boardgame/282224/cinephile,6.63,45
146188,Mauna Kea,2013,/boardgame/146188/mauna-kea,5.74,214
155700,Happy Birthday!,2014,/boardgame/155700/happy-birthday,5.94,131
